Group,Best_Combination,Max_Clipiqa,Max_Score_Sum,Similarity,Threshold
012_Jackie_Chan_00,CelebChild_v2_prompt_version_1_cfg_scale_8_strength_1.0_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.851243,3.1694053999999996,0.651664,0.6
017_Amy_Winehouse_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.8_steps_30_captioner_none_swindegrad_v0,0.916871,3.43441623,0.755011,0.6
028_Brad_Pitt_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.8_steps_75_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.904636,3.3135439800000004,0.629285,0.6
031_Orlando_Bloom_00,CelebChild_v2_prompt_version_3_cfg_scale_7_strength_0.8_steps_100_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.883239,3.39040767,0.657843,0.6
033_Robbie_Williams_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_30_captioner_none_swindegrad_v0,0.878372,3.42210153,0.703369,0.6
037_Richard_Hammond_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.8_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.869083,3.39505879,0.615405,0.6
038_Justin_Timberlake_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.8_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.910746,3.40586002,0.651581,0.6
039_Chris_Pratt_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_50_captioner_none_swindegrad_v0,0.879269,3.3658376299999997,0.603434,0.6
040_Zooey_Deschanel_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.9_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.856835,3.3295246699999996,0.699396,0.6
041_Channing_Tatum_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.881555,3.42678139,0.617815,0.6
042_Amanda_Seyfried_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.884323,3.3615169700000003,0.60776,0.6
044_Amy_Schumer_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_1.0_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.919511,3.36434639,0.951592,0.6
045_Rihanna_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.892667,3.4706727900000005,0.670393,0.6
046_Natalie_Portman_00,CelebChild_v2_prompt_version_1_cfg_scale_6_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.890773,3.1904134799999997,0.62618,0.6
051_Eminem_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.872795,3.39113712,0.680189,0.6
060_Lily_Collins_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.7_steps_100_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.90357,3.44877732,0.738106,0.6
063_Judy_Garland_00,CelebChild_v2_prompt_version_3_cfg_scale_7_strength_0.7_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.881257,3.32092735,0.652012,0.6
065_John_Lennon_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_75_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.807519,3.25099607,0.657995,0.6
067_David_Beckham_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.9_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.885832,3.3242827499999996,0.708851,0.6
073_Elton_John_00,CelebChild_v2_prompt_version_3_cfg_scale_5_strength_0.7_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.893798,3.33322135,0.660254,0.6
074_Gwyneth_Paltrow_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.880523,3.35101958,0.61449,0.6
081_Celine_Dion_00,CelebChild_v2_prompt_version_3_cfg_scale_7_strength_0.9_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.891344,3.21444399,0.804608,0.6
082_Sarah_Jessica_Parker_00,CelebChild_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_50_captioner_none_swindegrad_v0,0.895269,3.4377721599999997,0.6005,0.6
089_Miley_Cyrus_00,CelebChild_v2_prompt_version_1_cfg_scale_4_strength_0.8_steps_50_captioner_none_swindegrad_v0,0.869203,3.35594875,0.706287,0.6
090_James_May_00,CelebChild_v2_prompt_version_3_cfg_scale_5_strength_0.6_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.854891,3.36229042,0.627101,0.6
091_Chace_Crawford_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.800779,3.35748633,0.612861,0.6
100_Ariana_Grande_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.914644,3.44334876,0.612944,0.6
103_Britney_Spears_00,CelebChild_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_75_captioner_none_swindegrad_v0,0.924918,3.4447685,0.600324,0.6
107_John_Wayne_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.7_steps_30_captioner_none_swindegrad_v0,0.876376,3.31527314,0.639386,0.6
108_Nicole_Richie_00,CelebChild_v2_prompt_version_3_cfg_scale_5_strength_0.7_steps_100_captioner_none_swindegrad_v0,0.88331,3.3077496799999997,0.606039,0.6
111_Alexa_Chung_00,CelebChild_v2_prompt_version_1_cfg_scale_7_strength_0.8_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.811884,3.07123026,0.635423,0.6
112_Justin_Bieber_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.9_steps_100_captioner_none_swindegrad_v0,0.830808,3.3735671399999996,0.943256,0.6
117_Ryan_Gosling_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.887029,3.42045945,0.608558,0.6
119_Neil_Patrick_Harris_00,CelebChild_v2_prompt_version_1_cfg_scale_4_strength_0.8_steps_50_captioner_none_swindegrad_v0,0.804184,3.3317856399999997,0.712714,0.6
127_Gal_Gadot_00,CelebChild_v2_prompt_version_1_cfg_scale_9_strength_0.8_steps_75_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.882228,3.40184567,0.60786,0.6
134_Jared_Leto_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.8_steps_75_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.91903,3.40943336,0.816454,0.6
139_Kumail_Nanjiani_00,CelebChild_v2_prompt_version_3_cfg_scale_6_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.855202,3.2823030199999996,0.650849,0.6
142_Chrissy_Teigen_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.881924,3.31394621,0.624392,0.6
144_Lea_Michele_00,CelebChild_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_50_captioner_none_swindegrad_v0,0.8958,3.3542748600000003,0.667657,0.6
146_Sophie_Turner_00,CelebChild_v2_prompt_version_3_cfg_scale_4_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.846839,3.3726483,0.606245,0.6
152_Aziz_Ansari_00,CelebChild_v2_prompt_version_3_cfg_scale_7_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.906679,3.42219227,0.725192,0.6
153_Michael_Jordan_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.81316,3.36070705,0.646971,0.6
166_Robert_De_Niro_00,CelebChild_v2_prompt_version_3_cfg_scale_9_strength_0.9_steps_50_captioner_none_swindegrad_v0,0.910151,3.3172901500000003,0.707612,0.6
167_Madonna_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_50_captioner_none_swindegrad_v0,0.854949,3.2749756,0.630863,0.6
171_Frida_Kahlo_00,CelebChild_v2_prompt_version_3_cfg_scale_5_strength_0.8_steps_50_captioner_none_swindegrad_v4_swindegrad_pt_0030000,0.926296,3.37399107,0.629193,0.6
176_Amy_Winehouse_00,CelebChild_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_30_captioner_none_swindegrad_v0,0.89557,3.39014463,0.679279,0.6
177_Marilyn_Manson_00,CelebChild_v2_prompt_version_3_cfg_scale_7_strength_0.8_steps_100_captioner_none_swindegrad_v0,0.881243,3.32817674,0.710916,0.6
179_Salvador_Dali_00,CelebChild_v2_prompt_version_1_cfg_scale_9_strength_1.0_steps_30_captioner_none_swindegrad_v4_swindegrad_pt_0010000,0.798538,3.0802088,0.692724,0.6
162925,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_100_captioner_none_swindegrad_v0,0.868077,3.43567846,0.619641,0.5
163110,CelebA_v2_prompt_version_3_cfg_scale_5_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.904663,3.44491871,0.660512,0.5
163602,CelebA_v2_prompt_version_1_cfg_scale_9_strength_0.9_steps_100_captioner_none_swindegrad_v0,0.800339,2.99459263,0.672565,0.5
164001,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_100_captioner_none_swindegrad_v0,0.867194,3.40880442,0.560739,0.5
164010,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.9_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.794442,3.34772223,0.944416,0.5
164034,CelebA_v2_prompt_version_1_cfg_scale_4_strength_0.6_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.870255,3.4047466600000003,0.537211,0.5
164236,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.8_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.837834,3.3707656,0.838347,0.5
164244,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.9_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.897527,3.4418914199999997,0.930905,0.5
164470,CelebA_v2_prompt_version_3_cfg_scale_9_strength_1.0_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.910559,3.4701473099999998,0.957507,0.5
164558,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.883887,3.42582892,0.763488,0.5
164736,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.851707,3.42047127,0.571512,0.5
166006,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.810189,3.3584939300000003,0.581384,0.5
166008,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.862989,3.43568929,0.721155,0.5
166115,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.847376,3.40947909,0.505866,0.5
166118,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_50_captioner_none_swindegrad_v0,0.857587,3.4085418499999998,0.570742,0.5
166463,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.6_steps_50_captioner_none_swindegrad_v0,0.873225,3.42576987,0.585883,0.5
166722,CelebA_v2_prompt_version_1_cfg_scale_9_strength_0.8_steps_50_captioner_none_swindegrad_v0,0.862029,3.44467312,0.611114,0.5
166752,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.7_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.840014,3.37451718,0.736661,0.5
166786,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.7_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.856261,3.44260299,0.741963,0.5
167043,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.865969,3.4377712799999998,0.602998,0.5
167189,CelebA_v2_prompt_version_3_cfg_scale_5_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.879178,3.4231194699999996,0.501642,0.5
167213,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.913136,3.46504184,0.617906,0.5
167277,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.861375,3.43687882,0.579616,0.5
167278,CelebA_v2_prompt_version_3_cfg_scale_5_strength_0.9_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.855162,3.38555005,0.961879,0.5
167465,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.850335,3.4282218799999997,0.68369,0.5
167730,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.6_steps_30_captioner_none_swindegrad_v0,0.877748,3.36364322,0.668636,0.5
168009,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.872358,3.3804445,0.667686,0.5
168012,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.845719,3.3549655400000002,0.62161,0.5
168081,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_30_captioner_none_swindegrad_v0,0.857354,3.3955636999999994,0.748013,0.5
168591,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.901058,3.41473051,0.721922,0.5
169093,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.89537,3.3796566200000004,0.512688,0.5
169737,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_50_captioner_none_swindegrad_v0,0.868722,3.43167914,0.644728,0.5
170212,CelebA_v2_prompt_version_1_cfg_scale_6_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.87476,3.46004723,0.536288,0.5
170259,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.881549,3.43088164,0.696695,0.5
170337,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.892321,3.4375056299999995,0.60078,0.5
170511,CelebA_v2_prompt_version_1_cfg_scale_9_strength_0.9_steps_50_captioner_none_swindegrad_v0,0.90349,3.4109666,0.738539,0.5
170658,CelebA_v2_prompt_version_1_cfg_scale_8_strength_0.8_steps_100_captioner_none_swindegrad_v0,0.868286,3.1936467,0.624162,0.5
170849,CelebA_v2_prompt_version_1_cfg_scale_4_strength_0.6_steps_30_captioner_none_swindegrad_v0,0.864765,3.4236307200000002,0.739655,0.5
171158,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.869486,3.37006741,0.689965,0.5
171220,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_100_captioner_none_swindegrad_v0,0.878794,3.2666177100000002,0.535378,0.5
171429,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.891039,3.49168401,0.673532,0.5
171520,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.866976,3.4250836299999996,0.598318,0.5
171538,CelebA_v2_prompt_version_1_cfg_scale_4_strength_0.7_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.8974,3.4250912,0.837779,0.5
172003,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_50_captioner_none_swindegrad_v0,0.868011,3.3806123,0.643432,0.5
172027,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.847395,3.3879820499999997,0.83313,0.5
172162,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.863797,3.29971224,0.627493,0.5
172199,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.897095,3.4293332299999997,0.654228,0.5
172257,CelebA_v2_prompt_version_3_cfg_scale_5_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.896358,3.37478233,0.606904,0.5
172310,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.837135,3.31524072,0.618868,0.5
172321,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.838453,3.34315142,0.532036,0.5
172604,CelebA_v2_prompt_version_1_cfg_scale_4_strength_0.7_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.876279,3.4846017999999996,0.722291,0.5
172913,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_100_captioner_none_swindegrad_v0,0.861589,3.3686096500000002,0.592205,0.5
172945,CelebA_v2_prompt_version_3_cfg_scale_5_strength_0.7_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.857561,3.3670470100000003,0.639624,0.5
173106,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.7_steps_100_captioner_none_swindegrad_v0,0.871858,3.4427493,0.725575,0.5
173282,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.9_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.86451,3.42425288,0.930076,0.5
173334,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_100_captioner_none_swindegrad_v0,0.853087,3.3820847699999996,0.698948,0.5
173416,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.8_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.861322,3.39322445,0.842217,0.5
173786,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.8_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.852162,3.43110918,0.831817,0.5
173920,CelebA_v2_prompt_version_1_cfg_scale_5_strength_1.0_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.820689,3.36146411,0.95846,0.5
173994,CelebA_v2_prompt_version_1_cfg_scale_6_strength_0.9_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.849957,3.4368787299999997,0.854621,0.5
174037,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.7_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.893109,3.46362665,0.690203,0.5
174255,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.894494,3.42976317,0.552531,0.5
174304,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_30_captioner_none_swindegrad_v0,0.854083,3.41621225,0.902987,0.5
174332,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.7_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.882002,3.4188414499999995,0.818489,0.5
174496,CelebA_v2_prompt_version_3_cfg_scale_5_strength_0.6_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.85713,3.3721065,0.632118,0.5
174555,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.843884,3.47304519,0.756504,0.5
174813,CelebA_v2_prompt_version_1_cfg_scale_4_strength_0.6_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.83514,3.4063492900000005,0.621072,0.5
175018,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.7_steps_50_captioner_none_swindegrad_v0,0.881267,3.4184804,0.717728,0.5
175025,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.858047,3.38747099,0.663418,0.5
175120,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_30_captioner_none_swindegrad_v0,0.85863,3.41904387,0.573582,0.5
175563,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.858191,3.3969890000000005,0.77304,0.5
175784,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.9_steps_75_captioner_none_swindegrad_v0,0.831557,3.36791654,0.901205,0.5
175958,CelebA_v2_prompt_version_1_cfg_scale_7_strength_0.7_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.893837,3.4368162,0.665972,0.5
175991,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.7_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.864596,3.40863052,0.736178,0.5
176715,CelebA_v2_prompt_version_3_cfg_scale_9_strength_0.7_steps_50_captioner_none_swindegrad_v0,0.822685,3.36262538,0.670427,0.5
176906,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.9_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.892635,3.49370207,0.931502,0.5
176959,CelebA_v2_prompt_version_3_cfg_scale_6_strength_1.0_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.817267,3.3217654899999998,0.965945,0.5
177180,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.864992,3.42869717,0.506354,0.5
177307,CelebA_v2_prompt_version_1_cfg_scale_8_strength_0.7_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.839125,3.41390801,0.587617,0.5
177444,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.9_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.868838,3.39552953,0.935683,0.5
177660,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.9_steps_50_captioner_none_swindegrad_v0,0.846171,3.4237892,0.923001,0.5
178110,CelebA_v2_prompt_version_1_cfg_scale_9_strength_0.6_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.865095,3.4771664600000003,0.553012,0.5
178313,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.7_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.840615,3.36183478,0.701788,0.5
178467,CelebA_v2_prompt_version_1_cfg_scale_4_strength_0.7_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.902314,3.41801989,0.509971,0.5
178583,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.885843,3.42325705,0.622315,0.5
178696,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_30_captioner_none_swindegrad_v0,0.866485,3.3768706999999996,0.682438,0.5
178729,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_50_captioner_none_swindegrad_v0,0.91326,3.46586603,0.655863,0.5
178777,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.7_steps_50_captioner_none_swindegrad_v0,0.879574,3.4270158100000003,0.827853,0.5
179761,CelebA_v2_prompt_version_3_cfg_scale_6_strength_0.6_steps_75_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.858155,3.4038410299999997,0.519338,0.5
179843,CelebA_v2_prompt_version_1_cfg_scale_8_strength_1.0_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.90124,3.4712225,0.861191,0.5
180415,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_100_captioner_none_swindegrad_v0,0.866236,3.38287016,0.508436,0.5
180623,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.8_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.830415,3.4070574799999997,0.850384,0.5
181053,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.913736,3.4902782599999997,0.865866,0.5
181217,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.874612,3.4254946499999996,0.510759,0.5
181440,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.6_steps_100_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.840469,3.30185931,0.727555,0.5
181460,CelebA_v2_prompt_version_1_cfg_scale_5_strength_0.7_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.846695,3.44853883,0.784987,0.5
181712,CelebA_v2_prompt_version_3_cfg_scale_4_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.872424,3.3750025000000003,0.695374,0.5
182193,CelebA_v2_prompt_version_1_cfg_scale_6_strength_1.0_steps_30_captioner_none_swindegrad_v0,0.882914,3.45691361,0.936605,0.5
182257,CelebA_v2_prompt_version_3_cfg_scale_8_strength_0.8_steps_30_captioner_none_swindegrad_v5_swindegrad_pt_0010000,0.85489,3.43017277,0.881874,0.5
182523,CelebA_v2_prompt_version_3_cfg_scale_7_strength_0.6_steps_50_captioner_none_swindegrad_v5_swindegrad_pt_0030000,0.886138,3.4455218299999997,0.650493,0.5
